# Time-averaged data for fix 2
# TimeStep Number-of-rows
# Row c_com_aroma_ring[1] c_com_aroma_ring[2] c_com_aroma_ring[3]
6000 12
6 -23.1229 7.61608 42.7252
7 7.84365 -31.8225 -20.6494
8 -21.1563 -36.8818 -20.7734
9 -48.1891 16.8076 -20.6655
10 -48.7042 -18.6335 11.9628
11 -8.09415 24.2219 -20.4801
12 28.0098 9.53768 12.0886
2580000 12
1 -2.38995 15.9921 -20.7723
2 7.4701 4.26811 -20.5486
3 -21.7777 9.63632 -20.5545
4 -18.6616 8.34368 11.7618
5 -10.5929 1.02847 11.7121
6 -23.2506 8.34347 42.5051
7 7.40156 -32.1054 -20.7446
8 -21.2 -36.052 -20.7868
9 -48.2849 16.6519 -20.8328
10 -49.5494 -18.0179 11.7881
11 -7.61994 25.1417 -20.9069
12 27.4832 9.04668 11.7343
2586000 12
1 -1.4912 16.0686 -20.8408
2 7.92061 4.48907 -20.7521
3 -21.2979 10.2096 -20.8904
4 -18.8962 8.67833 11.8698
5 -10.8287 1.02062 11.8975
6 -22.724 8.81799 42.4278
7 7.82001 -33.0194 -20.6609
8 -20.2789 -35.6497 -20.7942
9 -47.4816 16.7451 -20.8666
10 -49.5188 -19.2728 11.5261
11 -7.15757 25.7062 -20.8256
12 27.1715 9.37163 11.833
2592000 12
1 -1.0844 16.2221 -20.7541
2 7.26033 4.36332 -20.3588
3 -21.5739 10.6074 -20.5458
4 -18.9042 8.77079 11.6999
5 -11.1493 0.604767 11.5006
6 -22.5376 8.6024 42.5373
7 8.01275 -34.1453 -20.3954
8 -20.5314 -35.1869 -20.4728
9 -46.7901 16.8046 -20.7281
10 -49.4029 -19.3615 11.3699
11 -7.05622 26.0094 -20.4992
12 27.1414 9.46531 11.651
2598000 12
1 -0.74224 15.1752 -20.5367
2 8.01181 4.8822 -20.4058
3 -21.5243 10.3685 -20.7616
4 -18.7971 8.49235 11.5083
5 -11.7233 0.477244 11.7496
6 -22.9186 8.04637 42.4125
7 8.19227 -34.2349 -20.2704
8 -20.496 -35.5358 -20.7607
9 -46.6726 15.8315 -20.5395
10 -49.5941 -19.1275 11.2225
11 -6.25696 26.4491 -20.6165
12 27.3437 9.22107 11.6019
2604000 12
1 -0.883326 15.2028 -20.5772
2 7.6105 5.42435 -20.4118
3 -21.7332 10.458 -20.8883
4 -18.6213 8.34767 11.4976
5 -12.3543 0.747995 11.484
6 -23.5489 7.96251 42.1413
7 8.22069 -34.0487 -20.5858
8 -20.8013 -35.5892 -20.9533
9 -46.6553 15.8346 -20.6485
10 -49.5332 -18.9326 11.1558
11 -5.88535 26.494 -20.6172
12 27.7194 8.96898 11.5275
2610000 12
1 -0.182247 15.0894 -20.741
2 6.85585 5.23864 -20.3187
3 -21.879 9.88712 -20.9476
4 -18.7309 8.58829 11.4767
5 -11.116 1.90428 11.3627
6 -24.131 7.96032 42.3783
7 8.67261 -34.5665 -20.2026
8 -21.8039 -36.0045 -21.2305
9 -46.0175 15.7433 -20.7617
10 -49.3229 -20.1327 11.3323
11 -6.17656 25.7306 -20.58
12 27.7104 9.16523 11.4792
2616000 12
1 0.471272 15.2578 -20.9346
2 6.61503 5.69991 -20.4542
3 -22.6449 9.24667 -20.6802
4 -18.3548 9.12272 11.5815
5 -10.0295 1.97245 11.5334
6 -24.543 8.22183 42.5447
7 9.4283 -34.3932 -20.4125
8 -22.2909 -36.4495 -21.0075
9 -45.4036 15.9531 -20.861
10 -49.7054 -20.8137 11.4365
11 -6.41243 25.8578 -20.5921
12 28.1513 9.65223 11.5864
2622000 12
1 -0.100216 15.7785 -20.7074
2 6.94672 4.60622 -20.5882
3 -22.8782 8.57168 -20.6295
4 -18.2917 8.63068 11.6231
5 -10.4984 1.50476 11.6779
6 -24.7593 7.95145 42.4933
7 10.5761 -33.7033 -20.6886
8 -22.5448 -37.1408 -20.8647
9 -45.8201 16.4214 -20.7084
10 -49.8106 -20.3001 11.6457
11 -7.29489 24.6483 -20.5883
12 28.268 9.0977 11.6037
2628000 12
1 0.320041 16.1955 -20.5777
2 7.0523 4.3678 -20.8942
3 -23.1113 8.43326 -20.3679
4 -18.2083 8.44097 11.6402
5 -11.5822 0.602584 11.6851
6 -24.9437 7.75513 42.7372
7 11.6699 -33.595 -20.5607
8 -22.8329 -37.2989 -20.6283
9 -45.4041 16.8776 -20.574
10 -49.217 -20.1271 11.7243
11 -7.04026 24.0302 -20.66
12 28.4645 8.68751 11.5826
2634000 12
1 0.609945 16.2801 -20.5023
2 7.28328 4.44615 -20.6589
3 -23.9464 7.70354 -20.6108
4 -18.0258 8.76712 11.5339
5 -11.6523 0.821042 11.7003
6 -25.8587 7.50961 42.5479
7 12.0021 -33.2989 -20.6245
8 -23.1453 -37.4122 -20.7648
9 -45.0363 16.8794 -20.4962
10 -48.6792 -19.8533 11.7029
11 -6.63701 23.5822 -20.029
12 28.6324 8.92622 11.5213
2640000 12
1 0.830113 15.7137 -20.604
2 7.65909 5.59962 -20.3313
3 -23.8532 6.77771 -20.6522
4 -18.2481 9.28107 11.6298
5 -12.075 0.981774 11.8334
6 -25.8346 7.06534 42.708
7 11.3614 -32.578 -20.7509
8 -22.6872 -38.1545 -20.7471
9 -45.0045 16.3339 -20.5628
10 -47.8708 -20.8448 11.6921
11 -6.35365 23.4201 -20.2236
12 28.447 9.46305 11.686
2646000 12
1 0.275519 15.9755 -20.4137
2 7.62009 6.53179 -20.5208
3 -23.6739 6.78989 -20.7486
4 -16.6199 9.04211 11.9078
5 -12.3087 0.567483 11.7443
6 -25.6402 7.13814 42.4406
7 11.5701 -32.3931 -20.5287
8 -22.424 -38.4694 -20.7997
9 -45.4585 16.5403 -20.4231
10 -47.314 -20.4349 11.6993
11 -5.88843 24.1138 -20.6246
12 30.1421 9.04295 11.937
2652000 12
1 0.688823 16.6792 -20.7875
2 7.34931 7.28454 -20.5948
3 -24.1212 7.06797 -20.4148
4 -15.9343 9.53008 11.8242
5 -12.826 0.438334 11.7602
6 -26.1867 7.15085 42.6228
7 11.8022 -32.1439 -20.3345
8 -23.0038 -38.0916 -20.5109
9 -45.1935 17.2822 -20.7234
10 -48.5945 -19.5439 11.6326
11 -6.11212 23.8886 -20.7929
12 30.6998 9.27575 11.7823
2658000 12
1 1.16557 16.77 -20.8792
2 7.50344 7.4992 -20.4879
3 -23.5885 7.64373 -20.6382
4 -15.5433 10.2348 11.7977
5 -13.4588 0.766013 11.4401
6 -25.5954 7.45388 42.4651
7 12.0753 -31.7125 -20.5239
8 -22.8452 -37.8112 -20.7027
9 -44.9312 17.4923 -20.8373
10 -48.1522 -18.5972 11.7709
11 -5.89286 23.2259 -20.6492
12 30.9771 9.74463 11.819
2664000 12
1 0.681547 17.9015 -20.3302
2 8.02441 8.19888 -20.398
3 -23.0347 8.20716 -20.8607
4 -16.0407 10.8218 11.4637
5 -14.0035 -0.29197 11.5735
6 -25.2573 8.07601 42.3445
7 12.1889 -31.531 -20.6105
8 -22.5498 -37.8085 -21.0714
9 -45.3421 18.5425 -20.3196
10 -47.5796 -18.1952 11.603
11 -5.14868 22.9659 -20.5206
12 30.5096 10.3772 11.4889
2670000 12
1 -0.471315 18.7878 -20.2336
2 8.15664 9.18561 -20.3621
3 -22.5092 7.59548 -20.9
4 -15.8205 10.3026 11.2866
5 -15.393 -1.14796 11.5628
6 -24.6568 7.70354 42.2749
7 11.6905 -30.8797 -20.232
8 -21.9618 -38.0703 -20.9338
9 -46.5512 19.4215 -20.2125
10 -48.2328 -18.0482 11.3206
11 -5.57524 23.432 -20.5588
12 30.748 9.87385 11.3231
2676000 12
1 -0.524387 19.3471 -20.3457
2 7.62907 10.391 -20.3372
3 -21.7842 6.30744 -20.8509
4 -16.1254 9.93081 11.4066
5 -15.0797 -1.57872 11.4348
6 -23.9985 7.33519 42.3065
7 12.1801 -30.5124 -20.2525
8 -21.205 -38.6901 -20.9426
9 -46.4537 20.05 -20.3699
10 -48.9743 -17.9356 11.4788
11 -5.82779 24.4038 -20.1416
12 30.4027 9.51561 11.3954
2682000 12
1 0.600632 18.8614 -20.4735
2 7.09612 11.617 -20.5463
3 -21.9943 5.7114 -21.0334
4 -16.6106 9.77637 11.357
5 -15.1813 -0.805309 11.7946
6 -24.0952 7.56827 42.2164
7 12.8725 -31.0599 -20.6573
8 -21.2308 -39.5988 -21.0509
9 -45.2667 19.5325 -20.4501
10 -49.4193 -18.5212 11.3457
11 -5.20127 24.2515 -20.4196
12 29.9157 9.34185 11.3403
2688000 12
1 0.852569 18.4772 -20.4677
2 6.9828 11.3633 -20.7739
3 -22.6156 5.73964 -20.7687
4 -16.743 8.95499 11.6677
5 -14.8132 -0.898179 11.6077
6 -24.6415 7.84092 42.2708
7 13.628 -32.6221 -20.7645
8 -21.8518 -39.6145 -20.8501
9 -45.1453 19.1643 -20.4692
10 -49.5112 -18.3717 11.2051
11 -5.19855 24.3895 -20.5743
12 29.6881 8.43211 11.6626
2694000 12
1 0.245753 18.9302 -20.7923
2 6.64149 11.2141 -20.8882
3 -22.5597 6.25885 -20.4011
4 -17.1788 8.68092 11.699
5 -15.282 -0.995033 11.6324
6 -24.8263 8.0765 42.5642
7 13.6923 -33.1496 -20.6347
8 -21.9662 -39.1969 -20.4515
9 -45.7654 19.6987 -20.7147
10 -49.0163 -17.5379 11.2967
11 -5.26558 24.5512 -20.6449
12 29.3106 8.17395 11.683
2700000 12
1 0.18438 19.3283 -20.6602
2 6.59317 11.576 -20.8502
3 -22.2673 5.85767 -20.5298
4 -16.8948 7.80272 11.7362
5 -15.8502 -1.09744 11.918
6 -25.0041 8.60664 42.7318
7 13.144 -32.9936 -20.5964
8 -21.9031 -39.3199 -20.5169
9 -45.8404 20.0207 -20.6688
10 -48.6832 -17.0097 11.4394
11 -5.32151 24.68 -20.4941
12 29.6013 7.26485 11.685
2706000 12
1 0.424545 19.6668 -20.8695
2 7.21416 11.0088 -20.7092
3 -22.5884 5.86981 -20.5055
4 -16.3931 7.25003 11.8371
5 -16.438 -1.66454 11.4927
6 -25.6465 8.28949 42.4686
7 13.6479 -33.0662 -20.5198
8 -22.2803 -39.1454 -20.5503
9 -45.7683 20.3418 -20.8121
10 -48.2958 -15.6129 11.685
11 -5.54614 24.5969 -20.466
12 30.0888 6.81381 11.8436
2712000 12
1 0.313313 19.4649 -20.9547
2 8.38132 10.5682 -20.3974
3 -22.4647 6.14528 -20.6957
4 -15.3633 6.8931 11.7036
5 -17.0411 -1.63895 11.7956
6 -26.1492 7.92233 42.2843
7 13.2887 -33.3687 -20.7228
8 -22.4517 -38.7529 -20.7832
9 -45.8873 20.1691 -20.8782
10 -47.8578 -14.2324 11.5811
11 -5.53606 23.8692 -20.7068
12 30.994 6.26896 11.6791
2718000 12
1 -0.323539 19.1568 -20.998
2 8.56884 9.75675 -20.3401
3 -22.3911 6.79172 -20.9391
4 -14.888 7.9651 11.196
5 -16.9528 -1.84346 11.4629
6 -25.5386 7.62917 42.2874
7 12.5322 -33.7332 -20.6225
8 -22.0935 -38.8807 -21.0419
9 -46.4738 19.837 -21.0667
10 -46.8603 -14.4524 11.5563
11 -5.78798 23.9239 -20.7833
12 31.2378 7.27691 11.1952
2724000 12
1 -0.523809 19.2471 -20.467
2 8.90887 9.97751 -20.2888
3 -22.1288 7.26418 -20.5674
4 -14.5222 8.8372 11.2312
5 -16.8481 -1.17027 11.6382
6 -25.7816 6.86315 42.605
7 11.9018 -33.7744 -20.6344
8 -21.7884 -37.8455 -20.6069
9 -46.5382 19.9223 -20.4799
10 -46.7085 -14.5243 11.6692
11 -5.82803 23.929 -20.4662
12 31.6957 8.18447 11.2398
2730000 12
1 -0.883275 19.0672 -20.805
2 8.80777 9.36669 -20.4544
3 -21.3389 8.51628 -20.0916
4 -14.4338 8.69657 11.4616
5 -16.1573 -0.563702 11.5668
6 -26.6997 6.79429 42.9304
7 11.1409 -33.9397 -20.3796
8 -21.0326 -36.8473 -20.1131
9 -46.9707 19.6787 -20.7382
10 -46.3571 -14.0923 12.0776
11 -6.46339 23.6013 -20.6922
12 31.8446 8.06768 11.4447
2736000 12
1 -0.631273 19.0981 -20.3628
2 9.27772 8.85699 -20.2795
3 -21.6391 8.61597 -20.179
4 -14.4956 8.70504 11.649
5 -16.3754 -0.993209 11.571
6 -27.2806 6.52498 42.7468
7 11.7149 -34.2163 -20.3945
8 -21.5049 -37.244 -20.2214
9 -46.7603 19.7904 -20.4234
10 -46.7914 -13.6268 11.9734
11 -6.8313 24.7622 -20.8172
12 31.8034 8.04559 11.6875
2742000 12
1 0.160272 19.2972 -20.48
2 9.54231 7.89256 -20.5313
3 -22.0307 8.47986 -20.1117
4 -14.5387 8.57333 11.7735
5 -17.1206 -0.599958 11.4227
6 -27.8392 6.96378 43.0828
7 12.1666 -35.2494 -20.6697
8 -21.5567 -37.4532 -20.2528
9 -45.9001 19.9618 -20.4988
10 -47.05 -12.7358 11.7743
11 -6.27972 25.5537 -20.654
12 31.5879 7.87976 11.8119
2748000 12
1 0.264024 19.7161 -20.5015
2 10.2147 7.80809 -20.5227
3 -21.7694 7.92799 -20.3357
4 -15.0412 7.64905 11.8352
5 -18.1122 -0.0438166 11.4015
6 -27.5626 6.57105 42.8346
7 12.6867 -35.7976 -20.6223
8 -21.3905 -37.4022 -20.4614
9 -45.6795 20.4359 -20.501
10 -46.4789 -13.0666 11.579
11 -6.54291 25.8173 -20.7434
12 31.2896 7.04977 11.8225
2754000 12
1 -0.273911 19.5355 -20.5895
2 9.69904 8.20137 -20.2919
3 -21.6697 7.94288 -20.9276
4 -14.8292 6.96243 11.6567
5 -18.63 0.171694 11.3342
6 -27.2962 6.11786 42.4438
7 12.8089 -35.4914 -20.4647
8 -21.355 -37.1405 -21.0361
9 -46.2094 20.2202 -20.5721
10 -46.2943 -13.4822 11.3951
11 -6.82372 26.7918 -20.8254
12 31.2753 6.28822 11.6938
2760000 12
1 -0.309578 19.6356 -21.0458
2 9.11134 8.17158 -20.5893
3 -21.4289 7.81069 -20.9174
4 -14.2593 6.95236 11.4168
5 -18.2929 0.0686307 11.017
6 -26.8522 5.99905 42.4522
7 12.1786 -35.7409 -20.5185
8 -21.1156 -37.8746 -20.9075
9 -45.9212 20.247 -21.0461
10 -46.7704 -13.2529 11.1873
11 -7.49275 27.9857 -20.4557
12 31.7811 6.19559 11.3456
2766000 12
1 -0.395203 19.5786 -20.5293
2 8.75927 6.89783 -20.806
3 -20.7684 7.12492 -20.5556
4 -14.432 7.4513 11.7074
5 -18.5017 -0.967734 11.6662
6 -26.7203 5.7421 42.4877
7 12.5706 -35.6666 -20.6411
8 -20.3983 -38.5608 -20.6151
9 -45.9851 20.1539 -20.5101
10 -47.2618 -13.5002 11.1335
11 -8.19296 27.8951 -20.4623
12 31.5574 6.73839 11.6725
2772000 12
1 -0.749236 19.6988 -20.4543
2 8.46173 6.2637 -20.8423
3 -21.5067 6.2297 -20.6957
4 -14.592 7.79978 11.6375
5 -18.5602 -0.889868 11.7201
6 -26.9842 5.82805 42.3712
7 13.2439 -35.8728 -20.7137
8 -20.971 -38.9081 -20.7337
9 -46.2354 20.2005 -20.3723
10 -47.9527 -14.091 11.3244
11 -7.35 28.8885 -20.2601
12 31.4445 7.07583 11.7071
2778000 12
1 -1.18397 19.7823 -20.3794
2 8.04213 5.42444 -20.5735
3 -21.4655 6.89488 -20.9454
4 -14.0975 8.31646 11.7239
5 -18.3431 -1.1051 11.6408
6 -25.975 6.73682 42.1026
7 12.5219 -35.9232 -20.5782
8 -21.2668 -38.7687 -20.9973
9 -46.6485 20.2138 -20.3903
10 -47.9511 -14.407 11.6162
11 -6.96905 29.4676 -20.2177
12 31.9251 7.5976 11.7024
2784000 12
1 -0.922964 19.9586 -20.581
2 6.61299 5.36478 -20.79
3 -21.4696 7.77345 -20.7087
4 -13.913 8.00752 11.5815
5 -17.5677 -0.774488 11.6955
6 -24.9843 6.46555 42.5506
7 12.9052 -36.4687 -20.6854
8 -21.2747 -38.2231 -20.6716
9 -46.5186 20.5043 -20.5931
10 -48.0954 -15.2883 11.6326
11 -7.09556 29.3703 -20.0567
12 32.0972 7.30857 11.5486
2790000 12
1 -0.510137 19.656 -20.6407
2 5.58605 5.03164 -20.6775
3 -21.3612 7.87515 -20.5271
4 -14.8844 6.94267 11.4848
5 -17.3024 -0.565146 11.6733
6 -24.1434 7.12049 42.7365
7 12.7244 -37.1195 -20.8114
8 -20.9638 -38.2603 -20.4533
9 -46.1912 20.22 -20.6547
10 -48.3029 -14.5596 11.7777
11 -8.12924 28.4517 -20.1678
12 31.3005 6.22627 11.4832
2796000 12
1 -0.946347 19.6629 -20.5543
2 5.77083 5.11813 -20.7695
3 -21.325 7.70578 -20.4722
4 -15.2734 6.78322 11.3635
5 -17.3757 -1.67372 11.8758
6 -24.4627 7.69335 42.4555
7 12.7752 -37.093 -20.6558
8 -21.0902 -38.8217 -20.5295
9 -46.5858 20.2318 -20.6681
10 -48.2768 -14.0017 11.8216
11 -8.67706 28.4283 -20.3905
12 30.9385 6.11133 11.424
2802000 12
1 -1.49488 19.1782 -20.6783
2 5.78655 4.26617 -20.8953
3 -21.2835 8.4655 -20.4596
4 -15.7437 6.20641 11.5757
5 -16.6575 -1.61694 11.5555
6 -24.1222 7.14385 42.549
7 12.2351 -36.4851 -20.6911
8 -21.152 -38.3275 -20.4899
9 -47.0357 19.666 -20.651
10 -48.9409 -14.3479 11.5131
11 -9.33218 27.804 -20.6589
12 30.5636 5.53844 11.5924
2808000 12
1 -1.43507 19.7723 -21.0086
2 4.58226 3.67839 -20.7284
3 -20.9554 7.59653 -20.1603
4 -15.7334 5.46376 11.5483
5 -16.5065 -1.13518 11.7001
6 -23.7565 6.22214 42.7823
7 11.431 -35.8162 -20.9638
8 -20.749 -39.0691 -20.1635
9 -47.0127 20.3097 -20.9534
10 -49.9562 -14.4611 11.5341
11 -9.3551 26.8467 -20.6695
12 30.6454 4.85949 11.5316
2814000 12
1 -2.39154 20.3541 -20.9835
2 4.23627 3.82467 -20.4147
3 -20.5581 6.86589 -20.2945
4 -16.643 5.67489 11.745
5 -15.987 -2.27386 11.7428
6 -23.3829 5.96393 42.7387
7 10.8456 -35.7225 -20.9434
8 -20.2282 -39.5322 -20.2938
9 -47.8789 20.8567 -21.0563
10 -49.9389 -15.171 12.0093
11 -9.33645 25.1029 -20.8776
12 29.7914 5.15099 11.8417
2820000 12
1 -2.65155 21.2932 -20.6759
2 4.88012 4.28923 -20.7932
3 -20.6181 6.77233 -20.3437
4 -17.1916 5.56923 11.5959
5 -16.2738 -2.61216 11.1978
6 -23.4308 5.86622 42.8402
7 9.93893 -35.5167 -20.6423
8 -19.9105 -39.411 -20.2743
9 -48.1483 21.8069 -20.7139
10 -50.8592 -15.7087 11.7744
11 -9.66307 24.1368 -20.673
12 29.2224 5.01749 11.5669
2826000 12
1 -3.32925 20.5884 -20.7059
2 5.1871 4.61848 -20.4712
3 -20.2946 6.1411 -20.7573
4 -17.3282 6.01219 11.8059
5 -17.034 -2.632 11.4261
6 -23.1081 5.3463 42.3648
7 9.16873 -34.5773 -20.4851
8 -19.4674 -40.0304 -20.631
9 -48.9494 21.1264 -20.6601
10 -51.5299 -15.6078 11.846
11 -9.55449 24.3495 -20.4504
12 28.9659 5.40191 11.6883
2832000 12
1 -3.16222 20.312 -21.003
2 4.62384 4.82569 -20.4981
3 -20.0852 5.75782 -20.6966
4 -16.8426 6.47104 11.9373
5 -16.8284 -2.22755 11.5379
6 -22.9561 5.497 42.4329
7 9.28712 -33.8792 -20.4205
8 -19.3613 -40.3426 -20.6988
9 -48.7333 20.8685 -20.9494
10 -51.1842 -15.0094 11.587
11 -10.1234 23.5506 -20.358
12 29.4235 5.88303 11.9432
2838000 12
1 -3.67534 20.6351 -20.6701
2 3.62958 4.56421 -20.4453
3 -20.7 6.16123 -20.9447
4 -16.9182 6.62154 11.5334
5 -17.1976 -2.09615 11.8888
6 -23.4719 6.33196 42.2987
7 8.89036 -34.2503 -20.3552
8 -20.19 -40.0291 -20.9349
9 -49.235 21.1388 -20.7217
10 -51.5125 -15.18 11.4207
11 -10.5265 23.141 -20.8648
12 29.4356 6.00055 11.5339
2844000 12
1 -4.17108 20.5185 -20.4964
2 4.6806 4.41987 -20.4758
3 -20.6917 6.64647 -20.8201
4 -16.9324 7.69347 11.5118
5 -17.035 -1.42906 11.4292
6 -23.7114 6.87357 42.529
7 8.79212 -34.1054 -20.5179
8 -20.4145 -39.997 -20.916
9 -49.9254 21.0991 -20.4693
10 -50.952 -14.3545 11.4979
11 -10.6152 23.085 -20.6237
12 29.3316 6.98962 11.5268
2850000 12
1 -3.66051 20.4655 -20.2037
2 4.60388 4.74811 -20.6491
3 -20.2632 6.74622 -20.4437
4 -16.2948 8.47728 11.3984
5 -17.4025 -1.65157 11.2741
6 -23.6739 7.2306 42.6697
7 9.39107 -34.0717 -20.5184
8 -19.746 -39.7382 -20.4283
9 -49.3372 21.0481 -20.2235
10 -49.4412 -14.2582 11.6168
11 -10.8486 22.4506 -20.4279
12 29.9739 7.81683 11.4043
2856000 12
1 -2.80982 19.7851 -20.4742
2 3.69555 4.24754 -20.6924
3 -20.3824 6.24353 -20.4901
4 -16.4838 9.14194 11.1421
5 -18.2554 -1.94589 11.4834
6 -23.5478 7.15414 42.5407
7 9.96081 -33.7798 -20.6699
8 -19.9154 -40.0113 -20.5167
9 -48.4824 20.3995 -20.4552
10 -47.4343 -14.5348 11.5358
11 -11.6349 22.4666 -20.41
12 29.7647 8.44707 11.1656
2862000 12
1 -2.60119 19.0936 -20.3177
2 3.47133 4.47423 -20.8099
3 -20.3048 6.19901 -20.5808
4 -16.6212 9.05537 11.1764
5 -17.9548 -2.5451 11.5084
6 -23.3129 6.74943 42.5672
7 9.10547 -34.2189 -20.462
8 -19.5141 -39.9653 -20.4995
9 -48.2441 19.6596 -20.4073
10 -46.7027 -14.4937 11.3964
11 -12.2574 22.3863 -20.3067
12 29.3767 8.33141 11.1997
2868000 12
1 -2.54125 18.9858 -20.601
2 3.04919 4.31076 -21.1194
3 -19.8022 6.1138 -20.6554
4 -16.8318 9.84311 11.4328
5 -17.7229 -1.79503 11.5313
6 -22.9508 6.55659 42.4237
7 8.13257 -34.5324 -20.7973
8 -20.0025 -39.6617 -20.6516
9 -48.0151 19.3989 -20.5853
10 -46.6418 -14.3454 11.7063
11 -12.3759 22.0421 -20.2709
12 29.2743 9.10938 11.3742
2874000 12
1 -3.42313 19.4339 -20.8325
2 2.70807 3.97041 -21.1401
3 -19.6188 6.41585 -20.2707
4 -17.5689 9.58135 11.474
5 -17.7424 -0.765478 11.5987
6 -23.0431 6.65632 42.8346
7 8.60888 -34.8391 -20.5757
8 -20.5233 -39.4796 -20.1861
9 -48.8666 19.8123 -20.8333
10 -47.3217 -14.2669 11.9219
11 -12.9457 22.4001 -20.5869
12 28.5427 8.89189 11.6057
2880000 12
1 -4.74317 20.6406 -20.6791
2 2.09937 3.4583 -20.7871
3 -19.8842 6.78366 -20.3808
4 -18.0802 10.0572 11.5689
5 -18.3577 -0.0130737 11.5002
6 -23.1593 6.46237 42.6926
7 8.86101 -34.5631 -20.6287
8 -20.8933 -39.2205 -20.2713
9 -50.1214 20.9567 -20.7444
10 -47.3771 -14.4833 11.7351
11 -13.918 22.9194 -20.4748
12 28.1572 9.41931 11.5885
2886000 12
1 -5.14575 21.0578 -20.5275
2 2.17214 3.30068 -20.5645
3 -20.0923 6.66787 -20.4166
4 -17.9826 10.6229 11.9139
5 -17.8895 0.825599 11.4997
6 -23.2771 6.41614 42.5718
7 9.02983 -35.1851 -20.4641
8 -21.1475 -39.3355 -20.2729
9 -50.5438 21.3444 -20.5699
10 -47.5711 -13.9998 11.6698
11 -14.1829 22.617 -20.4061
12 28.2989 9.92753 11.8548
2892000 12
1 -5.22108 20.7086 -20.6433
2 2.1712 4.1921 -20.2783
3 -20.5619 6.97611 -20.5354
4 -17.8354 10.4817 11.8124
5 -17.4597 0.300937 11.4453
6 -23.8109 6.89628 42.4693
7 7.91721 -33.9971 -20.7721
8 -21.6398 -38.9675 -20.3814
9 -50.5785 20.9627 -20.629
10 -48.0119 -13.8061 11.5737
11 -14.5845 22.1324 -20.6297
12 28.3867 9.85126 11.7763
2898000 12
1 -6.05125 20.2067 -20.7879
2 2.89356 4.98367 -20.2581
3 -21.3774 7.31696 -20.5363
4 -18.2862 10.1791 11.3655
5 -17.1796 -0.48751 11.6633
6 -24.5847 7.20847 42.6015
7 7.36029 -33.5357 -20.4524
8 -22.2822 -38.527 -20.4539
9 -51.4021 20.4585 -20.8257
10 -47.4884 -13.4698 11.6813
11 -14.8993 21.8602 -20.7748
12 27.8838 9.46994 11.3947
2904000 12
1 -7.19887 19.2936 -20.9083
2 3.26975 5.02238 -20.1654
3 -22.1804 7.11269 -20.7052
4 -18.6663 10.455 11.469
5 -17.2632 -0.491254 11.7736
6 -25.4282 6.9417 42.3124
7 7.3713 -33.3138 -20.4684
8 -22.2904 -38.2949 -20.605
9 -52.525 19.568 -20.9106
10 -47.6957 -12.9602 11.437
11 -13.2654 21.1366 -21.021
12 27.5625 9.83357 11.4693
2910000 12
1 -7.94048 19.6352 -20.6951
2 4.06626 6.2144 -20.5453
3 -22.0334 7.02921 -20.9106
4 -18.8405 10.7121 11.6636
5 -17.9237 -0.181933 11.7256
6 -25.3729 6.58719 42.2583
7 7.30411 -32.8423 -20.2919
8 -22.3595 -38.5504 -20.9192
9 -53.2475 19.799 -20.68
10 -47.3085 -12.5568 11.6121
11 -11.9967 21.4654 -20.6844
12 27.463 10.1042 11.6608
2916000 12
1 -7.69588 19.6407 -20.8145
2 3.91815 7.3439 -20.5208
3 -21.5065 6.76602 -20.5093
4 -19.4804 9.90087 11.5464
5 -17.6508 -0.2049 11.7845
6 -25.5457 6.09462 42.8351
7 7.6691 -33.4631 -20.4211
8 -21.6094 -38.683 -20.455
9 -53.0586 19.832 -20.8161
10 -46.6244 -12.3419 11.7045
11 -11.4178 21.7156 -20.6006
12 26.7026 9.297 11.5754
2922000 12
1 -7.80396 20.0783 -20.5447
2 3.0633 8.09649 -20.6155
3 -21.1828 6.82485 -20.4511
4 -19.4088 9.97042 11.6871
5 -18.6772 0.0728213 11.7035
6 -26.5205 6.3663 43.0004
7 7.74163 -33.7132 -20.4303
8 -21.1919 -38.5869 -20.424
9 -53.084 20.3846 -20.6319
10 -47.1071 -12.4924 11.4902
11 -11.2555 21.7199 -20.3052
12 26.8154 9.30965 11.6235
2928000 12
1 -8.10112 20.4815 -20.3781
2 1.85893 7.91066 -20.564
3 -20.9681 6.99345 -20.3228
4 -18.6427 10.1659 12.0304
5 -19.1925 0.112045 11.7935
6 -26.6981 6.14545 42.8859
7 6.36676 -33.7681 -20.5978
8 -20.7586 -38.5085 -20.3869
9 -53.5054 20.751 -20.3605
10 -47.8363 -12.3113 11.4682
11 -11.1969 21.724 -20.3896
12 27.4389 9.49245 11.9798
2934000 12
1 -8.51571 21.1824 -20.3139
2 0.937077 7.74754 -20.5756
3 -20.3553 7.00047 -20.2713
4 -17.7593 10.2221 11.7022
5 -18.4843 0.896834 11.7004
6 -26.8261 5.76185 42.8741
7 6.28718 -34.1449 -20.5822
8 -19.9798 -38.2673 -20.3333
9 -53.8478 21.5394 -20.2941
10 -47.9396 -12.0411 11.516
11 -11.1208 22.3279 -20.2485
12 28.4126 9.52971 11.7002
2940000 12
1 -9.24588 22.0495 -20.5536
2 1.99293 7.91816 -20.5859
3 -20.2557 6.89343 -20.7681
4 -17.4365 10.1756 11.7179
5 -18.7162 1.50981 12.0273
6 -27.5702 5.11354 42.6909
7 5.92796 -33.4298 -20.5034
8 -19.8673 -38.5013 -20.7161
9 -54.5865 22.2937 -20.5806
